"geoid","geoid2","tract_name","name","total_commute_mins","avg_tract_commute","worker_pop"
"1400000US48121021729","48121021729","Census Tract 217.29, Denton County, Texas","Flower Mound",46580,27.3839,1701
"1400000US48113004900","48113004900","Census Tract 49, Dallas County, Texas","Ewing-Corinth",46540,37.3216,1247
"1400000US48085030505","48085030505","Census Tract 305.05, Collin County, Texas","Stonebriar",46530,21.4523,2169
"1400000US48113004201","48113004201","Census Tract 42.01, Dallas County, Texas","Kidd Springs",46300,23.5623,1965
"1400000US48085030801","48085030801","Census Tract 308.01, Collin County, Texas","Central McKinney",46085,20.3646,2263
"1400000US48113014119","48113014119","Census Tract 141.19, Dallas County, Texas","Coppell",45980,23.3995,1965
"1400000US48113010701","48113010701","Census Tract 107.01, Dallas County, Texas","West Oak Cliff",45885,22.156,2071
"1400000US48439113104","48439113104","Census Tract 1131.04, Tarrant County, Texas","North Arlington",45880,22.7919,2013
"1400000US48439111307","48439111307","Census Tract 1113.07, Tarrant County, Texas","Mansfield",45860,27.9124,1643
"1400000US48113014124","48113014124","Census Tract 141.24, Dallas County, Texas","Hackberry Creek",45805,24.0194,1907
"1400000US48121021746","48121021746","Census Tract 217.46, Denton County, Texas","Double Oak",45505,28.9288,1573
"1400000US48439113623","48439113623","Census Tract 1136.23, Tarrant County, Texas","Beford",45485,24.8281,1832
"1400000US48439111312","48439111312","Census Tract 1113.12, Tarrant County, Texas","Mansfield",45480,28.1088,1618
"1400000US48439113710","48439113710","Census Tract 1137.10, Tarrant County, Texas","Grapevine",45450,21.9142,2074
"1400000US48113013727","48113013727","Census Tract 137.27, Dallas County, Texas","Addison",45420,23.5703,1927
"1400000US48113017602","48113017602","Census Tract 176.02, Dallas County, Texas","Mesquite (other)",45345,26.5331,1709
"1400000US48113014308","48113014308","Census Tract 143.08, Dallas County, Texas","Irving (other)",45335,26.953,1682
"1400000US48439113516","48439113516","Census Tract 1135.16, Tarrant County, Texas","Euless",45330,22.4628,2018
"1400000US48113019033","48113019033","Census Tract 190.33, Dallas County, Texas","Garland (other)",45270,26.0472,1738
"1400000US48113007815","48113007815","Census Tract 78.15, Dallas County, Texas","Vickery Place",45180,26.0253,1736
"1400000US48121020104","48121020104","Census Tract 201.04, Denton County, Texas","Northeast Denton County",45160,28.278,1597
"1400000US48113005901","48113005901","Census Tract 59.01, Dallas County, Texas","Glendale Heights",44945,28.0906,1600
"1400000US48113015305","48113015305","Census Tract 153.05, Dallas County, Texas","Irving (other)",44880,22.9565,1955
"1400000US48113014403","48113014403","Census Tract 144.03, Dallas County, Texas","Irving (other)",44785,20.3015,2206
"1400000US48439113001","48439113001","Census Tract 1130.01, Tarrant County, Texas","Western Grand Prairie",44785,23.4599,1909
"1400000US48085031654","48085031654","Census Tract 316.54, Collin County, Texas","West Plano",44740,24.828,1802
"1400000US48113019028","48113019028","Census Tract 190.28, Dallas County, Texas","Garland (other)",44670,26.9909,1655
"1400000US48113017604","48113017604","Census Tract 176.04, Dallas County, Texas","Mesquite (other)",44645,33.1686,1346
"1400000US48085031634","48085031634","Census Tract 316.34, Collin County, Texas","East Plano",44625,30.2337,1476
"1400000US48113006100","48113006100","Census Tract 61, Dallas County, Texas","Central Oak Cliff",44560,26.3046,1694
"1400000US48121021724","48121021724","Census Tract 217.24, Denton County, Texas","Flower Mound",44530,25.7548,1729
"1400000US48113015900","48113015900","Census Tract 159, Dallas County, Texas","Grand Prairie (other)",44475,26.3634,1687
"1400000US48113012209","48113012209","Census Tract 122.09, Dallas County, Texas","Forest Hills",44460,29.5415,1505
"1400000US48113015202","48113015202","Census Tract 152.02, Dallas County, Texas","Irving (other)",44400,23.6926,1874
"1400000US48121021614","48121021614","Census Tract 216.14, Denton County, Texas","Carrollton",44245,23.4597,1886
"1400000US48113014602","48113014602","Census Tract 146.02, Dallas County, Texas","Irving (other)",44115,23.2184,1900
"1400000US48439113517","48439113517","Census Tract 1135.17, Tarrant County, Texas","Euless",44075,24.831,1775
"1400000US48113019900","48113019900","Census Tract 199, Dallas County, Texas","Cockrell Hill",43970,27.4298,1603
"1400000US48113014701","48113014701","Census Tract 147.01, Dallas County, Texas","Irving (other)",43940,21.7202,2023
"1400000US48113009104","48113009104","Census Tract 91.04, Dallas County, Texas","Pleasant Grove",43905,30.3421,1447
"1400000US48113006502","48113006502","Census Tract 65.02, Dallas County, Texas","West Oak Cliff",43890,25.326,1733
"1400000US48439110202","48439110202","Census Tract 1102.02, Tarrant County, Texas","Haltom City",43705,21.9293,1993
"1400000US48113014128","48113014128","Census Tract 141.28, Dallas County, Texas","Valley Ranch",43655,23.0369,1895
"1400000US48113012702","48113012702","Census Tract 127.02, Dallas County, Texas","Ferguson Road",43625,29.5562,1476
"1400000US48439121904","48439121904","Census Tract 1219.04, Tarrant County, Texas","East Arlington",43615,23.4868,1857
"1400000US48113014114","48113014114","Census Tract 141.14, Dallas County, Texas","Irving (other)",43590,23.9637,1819
"1400000US48113010000","48113010000","Census Tract 100, Dallas County, Texas","Design District",43450,21.4568,2025
"1400000US48085030407","48085030407","Census Tract 304.07, Collin County, Texas","Starwood",43300,27.4572,1577
"1400000US48113009303","48113009303","Census Tract 93.03, Dallas County, Texas","Pleasant Grove",43040,29.2391,1472
"1400000US48113007302","48113007302","Census Tract 73.02, Dallas County, Texas","Inwood-Northwest",42950,19.8935,2159
"1400000US48121021720","48121021720","Census Tract 217.20, Denton County, Texas","Flower Mound",42730,28.0565,1523
"1400000US48121020112","48121020112","Census Tract 201.12, Denton County, Texas","Little Elm",42675,28.1683,1515
"1400000US48085031663","48085031663","Census Tract 316.63, Collin County, Texas","West Plano",42565,26.5202,1605
"1400000US48113016607","48113016607","Census Tract 166.07, Dallas County, Texas","Redbird",42325,25.9503,1631
"1400000US48113017703","48113017703","Census Tract 177.03, Dallas County, Texas","Mesquite (other)",42135,23.6183,1784
"1400000US48439113111","48439113111","Census Tract 1131.11, Tarrant County, Texas","North Arlington",42035,23.2366,1809
"1400000US48439121606","48439121606","Census Tract 1216.06, Tarrant County, Texas","West Arlington",41920,25.4988,1644
"1400000US48121021749","48121021749","Census Tract 217.49, Denton County, Texas","Flower Mound",41895,30.7373,1363
"1400000US48113006001","48113006001","Census Tract 60.01, Dallas County, Texas","Wynnewood Heights",41870,29.611,1414
"1400000US48113010903","48113010903","Census Tract 109.03, Dallas County, Texas","Redbird",41845,23.7217,1764
"1400000US48113002500","48113002500","Census Tract 25, Dallas County, Texas","South Dallas",41710,26.4825,1575
"1400000US48439121704","48439121704","Census Tract 1217.04, Tarrant County, Texas","North Arlington",41700,26.5267,1572
"1400000US48121021518","48121021518","Census Tract 215.18, Denton County, Texas","The Colony",41360,27.8331,1486
"1400000US48121020900","48121020900","Census Tract 209, Denton County, Texas","Downtown Denton/UNT",41355,21.4386,1929
"1400000US48113009603","48113009603","Census Tract 96.03, Dallas County, Texas","North Dallas",41350,19.3224,2140
"1400000US48439111309","48439111309","Census Tract 1113.09, Tarrant County, Texas","Mansfield",41130,21.7389,1892
"1400000US48121021733","48121021733","Census Tract 217.33, Denton County, Texas","Meadow Glen",41065,24.3565,1686
"1400000US48085031660","48085031660","Census Tract 316.60, Collin County, Texas","West Plano",40910,18.4529,2217
"1400000US48113018127","48113018127","Census Tract 181.27, Dallas County, Texas","Garland (other)",40755,29.4899,1382
"1400000US48121020111","48121020111","Census Tract 201.11, Denton County, Texas","Country Club Ridge",40750,29.1905,1396
"1400000US48439111552","48439111552","Census Tract 1115.52, Tarrant County, Texas","Central Arlington",40735,25.7165,1584
"1400000US48113014103","48113014103","Census Tract 141.03, Dallas County, Texas","Irving (other)",40515,23.1779,1748
"1400000US48439113625","48439113625","Census Tract 1136.25, Tarrant County, Texas","Beford",40475,24.923,1624
"1400000US48085030510","48085030510","Census Tract 305.10, Collin County, Texas","Frisco (east of Preston)",40355,26.637,1515
"1400000US48113010904","48113010904","Census Tract 109.04, Dallas County, Texas","Redbird",40315,26.7164,1509
"1400000US48113014702","48113014702","Census Tract 147.02, Dallas County, Texas","Irving (other)",40295,25.633,1572
"1400000US48085031408","48085031408","Census Tract 314.08, Collin County, Texas","Lucas",40255,25.9041,1554
"1400000US48085031647","48085031647","Census Tract 316.47, Collin County, Texas","Glen Meadows",40240,23.3818,1721
"1400000US48085030509","48085030509","Census Tract 305.09, Collin County, Texas","Frisco (east of Preston)",40220,30.0598,1338
"1400000US48113014138","48113014138","Census Tract 141.38, Dallas County, Texas","Las Colinas",40130,18.7875,2136
"1400000US48113013609","48113013609","Census Tract 136.09, Dallas County, Texas","Northwood Hills",40120,24.1832,1659
"1400000US48113015206","48113015206","Census Tract 152.06, Dallas County, Texas","Irving (other)",39575,23.4588,1687
"1400000US48113011101","48113011101","Census Tract 111.01, Dallas County, Texas","Redbird",39570,23.2218,1704
"1400000US48121021517","48121021517","Census Tract 215.17, Denton County, Texas","Coyote Ridge area",39455,26.3385,1498
"1400000US48113013805","48113013805","Census Tract 138.05, Dallas County, Texas","Addison",39440,20.8898,1888
"1400000US48113018002","48113018002","Census Tract 180.02, Dallas County, Texas","Mesquite (other)",39440,26.3284,1498
"1400000US48113004400","48113004400","Census Tract 44, Dallas County, Texas","Kessler Park",39360,22.543,1746
"1400000US48113013626","48113013626","Census Tract 136.26, Dallas County, Texas","North Dallas",39340,20.5003,1919
"1400000US48113018501","48113018501","Census Tract 185.01, Dallas County, Texas","Garland (other)",39290,25.0894,1566
"1400000US48085030304","48085030304","Census Tract 303.04, Collin County, Texas","Prosper",39210,35.2925,1111
"1400000US48113013902","48113013902","Census Tract 139.02, Dallas County, Texas","Farmers Branch",38950,20.1188,1936
"1400000US48085031628","48085031628","Census Tract 316.28, Collin County, Texas","East Plano",38915,26.875,1448
"1400000US48113019203","48113019203","Census Tract 192.03, Dallas County, Texas","Richardson Heights",38710,21.4341,1806
"1400000US48113019036","48113019036","Census Tract 190.36, Dallas County, Texas","Richardson near Womens Club",38575,25.9241,1488
"1400000US48121021305","48121021305","Census Tract 213.05, Denton County, Texas","Southridge",38265,19.5529,1957
"1400000US48113001503","48113001503","Census Tract 15.03, Dallas County, Texas","Henderson",38235,27.4086,1395
"1400000US48113008701","48113008701","Census Tract 87.01, Dallas County, Texas","East Oak Cliff",37945,33.789,1123
"1400000US48121021000","48121021000","Census Tract 210, Denton County, Texas","Downtown Denton/UNT",37910,18.2435,2078
"1400000US48121020700","48121020700","Census Tract 207, Denton County, Texas","Downtown Denton/UNT",37885,20.4452,1853
"1400000US48113018600","48113018600","Census Tract 186, Dallas County, Texas","Garland (other)",37730,27.5804,1368
"1400000US48085030504","48085030504","Census Tract 305.04, Collin County, Texas","Stonebriar",37605,28.9047,1301
"1400000US48113004800","48113004800","Census Tract 48, Dallas County, Texas","Lake Cliff",37605,34.1243,1102
"1400000US48113019210","48113019210","Census Tract 192.10, Dallas County, Texas","Canyon Creek",37530,25.2898,1484
"1400000US48113017812","48113017812","Census Tract 178.12, Dallas County, Texas","Moss Farm",37435,29.43,1272
"1400000US48085031623","48085031623","Census Tract 316.23, Collin County, Texas","Pitman Creek North",37415,26.2193,1427
"1400000US48113019037","48113019037","Census Tract 190.37, Dallas County, Texas","Yale",37195,23.9042,1556
"1400000US48121021750","48121021750","Census Tract 217.50, Denton County, Texas","Flower Mound",36905,28.6975,1286
"1400000US48113019205","48113019205","Census Tract 192.05, Dallas County, Texas","Reservation",36850,22.4148,1644
"1400000US48113006002","48113006002","Census Tract 60.02, Dallas County, Texas","Central Oak Cliff",36680,20.0766,1827
"1400000US48113015404","48113015404","Census Tract 154.04, Dallas County, Texas","Grand Prairie (other)",36395,23.7101,1535
"1400000US48113020200","48113020200","Census Tract 202, Dallas County, Texas","Glencoe",36235,32.5854,1112
"1400000US48439110907","48439110907","Census Tract 1109.07, Tarrant County, Texas","Benbrook",36115,26.9918,1338
"1400000US48439122600","48439122600","Census Tract 1226, Tarrant County, Texas","Central Arlington",36090,23.1941,1556
"1400000US48085031661","48085031661","Census Tract 316.61, Collin County, Texas","West Plano",35840,30.8699,1161
"1400000US48113014501","48113014501","Census Tract 145.01, Dallas County, Texas","Irving (other)",35745,22.2988,1603
"1400000US48439113213","48439113213","Census Tract 1132.13, Tarrant County, Texas","North Richland Hills",35560,23.5809,1508
"1400000US48113007810","48113007810","Census Tract 78.10, Dallas County, Texas","Lake Highlands",35410,22.5398,1571
"1400000US48113019016","48113019016","Census Tract 190.16, Dallas County, Texas","Lake Highlands",35330,27.9509,1264
"1400000US48113009605","48113009605","Census Tract 96.05, Dallas County, Texas","Westhollow",35010,23.4181,1495
"1400000US48113015500","48113015500","Census Tract 155, Dallas County, Texas","Grand Prairie (other)",34780,25.9552,1340
"1400000US48085030506","48085030506","Census Tract 305.06, Collin County, Texas","Frisco (east of Preston)",34765,24.939,1394
"1400000US48113006900","48113006900","Census Tract 69, Dallas County, Texas","Stevens Park",34765,23.7304,1465
"1400000US48113000606","48113000606","Census Tract 6.06, Dallas County, Texas","Turtle Creek (Oak Lawn)",34690,18.3739,1888
"1400000US48113013804","48113013804","Census Tract 138.04, Dallas County, Texas","Farmers Branch",34610,21.7536,1591
"1400000US48121020109","48121020109","Census Tract 201.09, Denton County, Texas","Frisco (north of Eldorado)",34495,28.5555,1208
"1400000US48113000605","48113000605","Census Tract 6.05, Dallas County, Texas","Oak Lawn",34450,21.9567,1569
"1400000US48121021738","48121021738","Census Tract 217.38, Denton County, Texas","Vista Ridge",33970,22.7834,1491
"1400000US48113013901","48113013901","Census Tract 139.01, Dallas County, Texas","Farmers Branch",33955,22.4719,1511
"1400000US48121021202","48121021202","Census Tract 212.02, Denton County, Texas","Southeast Denton",33920,24.3678,1392
"1400000US48085030524","48085030524","Census Tract 305.24, Collin County, Texas","West McKinney",33800,30.3684,1113
"1400000US48113013622","48113013622","Census Tract 136.22, Dallas County, Texas","Addison",33625,21.3357,1576
"1400000US48085030202","48085030202","Census Tract 302.02, Collin County, Texas","Weston",33600,35.2941,952
"1400000US48439110301","48439110301","Census Tract 1103.01, Tarrant County, Texas","Haltom City",33465,22.6115,1480
"1400000US48439121610","48439121610","Census Tract 1216.10, Tarrant County, Texas","West Arlington",33280,29.0401,1146
"1400000US48113005500","48113005500","Census Tract 55, Dallas County, Texas","East Oak Cliff",33165,34.7277,955
"1400000US48113014405","48113014405","Census Tract 144.05, Dallas County, Texas","Irving (other)",33075,22.4847,1471
"1400000US48113015700","48113015700","Census Tract 157, Dallas County, Texas","Northeast Grand Prairie",33010,28.262,1168
"1400000US48113012208","48113012208","Census Tract 122.08, Dallas County, Texas","Forest Hills",32785,30.842,1063
"1400000US48113013008","48113013008","Census Tract 130.08, Dallas County, Texas","Lake Highlands",32730,22.0999,1481
"1400000US48113013007","48113013007","Census Tract 130.07, Dallas County, Texas","Lake Highlands",32390,25.3641,1277
"1400000US48113009500","48113009500","Census Tract 95, Dallas County, Texas","Walnut Hill",32365,28.4153,1139
"1400000US48439111003","48439111003","Census Tract 1110.03, Tarrant County, Texas","Edgecliff Village",32220,27.0075,1193
"1400000US48085030518","48085030518","Census Tract 305.18, Collin County, Texas","Frisco (east of Preston)",32190,30.6864,1049
"1400000US48113001504","48113001504","Census Tract 15.04, Dallas County, Texas","Peak's Addition",32165,22.7314,1415
"1400000US48113007827","48113007827","Census Tract 78.27, Dallas County, Texas","Lake Highlands",32165,26.5607,1211
"1400000US48113014203","48113014203","Census Tract 142.03, Dallas County, Texas","Irving (other)",32105,22.7534,1411
"1400000US48121020504","48121020504","Census Tract 205.04, Denton County, Texas","North Central Denton",31845,25.0354,1272
"1400000US48439113218","48439113218","Census Tract 1132.18, Tarrant County, Texas","North Richland Hills",31530,25.3865,1242
"1400000US48113019502","48113019502","Census Tract 195.02, Dallas County, Texas","University Park",31375,18.2732,1717
"1400000US48085031626","48085031626","Census Tract 316.26, Collin County, Texas","East Plano",31010,26.6409,1164
"1400000US48113006401","48113006401","Census Tract 64.01, Dallas County, Texas","West Oak Cliff",30515,25.4716,1198
"1400000US48113007809","48113007809","Census Tract 78.09, Dallas County, Texas","Lake Highlands",30280,28.1674,1075
"1400000US48113007909","48113007909","Census Tract 79.09, Dallas County, Texas","The Village",30220,20.827,1451
"1400000US48113002400","48113002400","Census Tract 24, Dallas County, Texas","Mount Auburn",30190,21.8927,1379
"1400000US48085030519","48085030519","Census Tract 305.19, Collin County, Texas","Frisco (north of Eldorado)",30155,30.7704,980
"1400000US48121021100","48121021100","Census Tract 211, Denton County, Texas","Downtown Denton/UNT",29930,19.5111,1534
"1400000US48113013711","48113013711","Census Tract 137.11, Dallas County, Texas","Farmers Branch",29885,20.7679,1439
"1400000US48439111308","48439111308","Census Tract 1113.08, Tarrant County, Texas","Mansfield",29495,33.4032,883
"1400000US48113002200","48113002200","Census Tract 22, Dallas County, Texas","Deep Ellum",29485,20.4757,1440
"1400000US48121020403","48121020403","Census Tract 204.03, Denton County, Texas","Downtown Denton/UNT",29295,18.1618,1613
"1400000US48085031657","48085031657","Census Tract 316.57, Collin County, Texas","West Plano",29240,20.4047,1433
"1400000US48113010703","48113010703","Census Tract 107.03, Dallas County, Texas","West Oak Cliff",29225,26.1638,1117
"1400000US48439122300","48439122300","Census Tract 1223, Tarrant County, Texas","Downtown Arlington",29170,15.3688,1898
"1400000US48113007912","48113007912","Census Tract 79.12, Dallas County, Texas","The Village",28780,20.2249,1423
"1400000US48121021728","48121021728","Census Tract 217.28, Denton County, Texas","Southwest Lewsiville",28720,23.5217,1221
"1400000US48085031718","48085031718","Census Tract 317.18, Collin County, Texas","Prestonwood",28510,22.5732,1263
"1400000US48113016100","48113016100","Census Tract 161, Dallas County, Texas","Grand Prairie (other)",28405,24.3402,1167
"1400000US48439110809","48439110809","Census Tract 1108.09, Tarrant County, Texas","Benbrook",28355,28.5837,992
"1400000US48121021723","48121021723","Census Tract 217.23, Denton County, Texas","Southwest Lewsiville",28330,31.3385,904
"1400000US48113013715","48113013715","Census Tract 137.15, Dallas County, Texas","Carrollton",27900,21.1845,1317
"1400000US48113011104","48113011104","Census Tract 111.04, Dallas County, Texas","Polk Terrace",27820,29.6905,937
"1400000US48085031716","48085031716","Census Tract 317.16, Collin County, Texas","Bent Tree",27745,21.7608,1275
"1400000US48113007805","48113007805","Census Tract 78.05, Dallas County, Texas","Lake Highlands",27685,23.9076,1158
"1400000US48439111545","48439111545","Census Tract 1115.45, Tarrant County, Texas","Dalworthington Gardens",27325,23.2553,1175
"1400000US48113016519","48113016519","Census Tract 165.19, Dallas County, Texas","Duncanville",27320,25.5089,1071
"1400000US48113002100","48113002100","Census Tract 21, Dallas County, Texas","Downtown Dallas",27230,20.5354,1326
"1400000US48121020205","48121020205","Census Tract 202.05, Denton County, Texas","Denton/Lake Ray Roberts",26630,32.1618,828
"1400000US48113005100","48113005100","Census Tract 51, Dallas County, Texas","North Oak Cliff",26320,23.354,1127
"1400000US48439111104","48439111104","Census Tract 1111.04, Tarrant County, Texas","Forest Hill",26295,27.6789,950
"1400000US48121021620","48121021620","Census Tract 216.20, Denton County, Texas","Vista Ridge",26210,24.9857,1049
"1400000US48113001302","48113001302","Census Tract 13.02, Dallas County, Texas","Munger Place",25465,22.9002,1112
"1400000US48113014132","48113014132","Census Tract 141.32, Dallas County, Texas","Irving (other)",25390,24.1121,1053
"1400000US48113013618","48113013618","Census Tract 136.18, Dallas County, Texas","Prestonwood",25340,21.1696,1197
"1400000US48113001204","48113001204","Census Tract 12.04, Dallas County, Texas","Hollywood Heights/Santa Monica",25290,25.7012,984
"1400000US48085031706","48085031706","Census Tract 317.06, Collin County, Texas","Bent Tree",25270,27.9227,905
"1400000US48439121702","48439121702","Census Tract 1217.02, Tarrant County, Texas","Entertainment District",25065,25.6551,977
"1400000US48113016002","48113016002","Census Tract 160.02, Dallas County, Texas","Grand Prairie (other)",25060,26.0499,962
"1400000US48121021741","48121021741","Census Tract 217.41, Denton County, Texas","Timber Creek",25005,26.916,929
"1400000US48113004202","48113004202","Census Tract 42.02, Dallas County, Texas","West Kessler",24735,21.6784,1141
"1400000US48439113403","48439113403","Census Tract 1134.03, Tarrant County, Texas","Hurst",24470,23.3048,1050
"1400000US48113015800","48113015800","Census Tract 158, Dallas County, Texas","Grand Prairie (other)",24400,26.6667,915
"1400000US48439111405","48439111405","Census Tract 1114.05, Tarrant County, Texas","Kennedale",23935,24.5236,976
"1400000US48113016302","48113016302","Census Tract 163.02, Dallas County, Texas","Grand Prairie (other)",23790,29.1187,817
"1400000US48113007903","48113007903","Census Tract 79.03, Dallas County, Texas","Northeast Dallas",23690,22.1402,1070
"1400000US48113020300","48113020300","Census Tract 203, Dallas County, Texas","South Dallas",23645,32.7493,722
"1400000US48113004600","48113004600","Census Tract 46, Dallas County, Texas","Winnetka Heights",23070,24.3611,947
"1400000US48121021732","48121021732","Census Tract 217.32, Denton County, Texas","Vista Ridge",22800,20.1236,1133
"1400000US48113013712","48113013712","Census Tract 137.12, Dallas County, Texas","Farmers Branch",22745,20.1461,1129
"1400000US48113010500","48113010500","Census Tract 105, Dallas County, Texas","West Dallas",22740,26.9431,844
"1400000US48085031645","48085031645","Census Tract 316.45, Collin County, Texas","West Plano",21845,26.006,840
"1400000US48113001203","48113001203","Census Tract 12.03, Dallas County, Texas","Hollywood Heights/Santa Monica",21770,25.8551,842
"1400000US48113012603","48113012603","Census Tract 126.03, Dallas County, Texas","Ferguson Road",21675,28.8231,752
"1400000US48113007101","48113007101","Census Tract 71.01, Dallas County, Texas","Greenway Parks/Greenway Crest",21480,18.6297,1153
"1400000US48113010602","48113010602","Census Tract 106.02, Dallas County, Texas","West Dallas",21005,22.4652,935
"1400000US48113013300","48113013300","Census Tract 133, Dallas County, Texas","Preston Hollow",20850,21.4286,973
"1400000US48113020100","48113020100","Census Tract 201, Dallas County, Texas","Irving (other)",20795,23.3915,889
"1400000US48113002701","48113002701","Census Tract 27.01, Dallas County, Texas","South Dallas",20600,32.3391,637
"1400000US48439110808","48439110808","Census Tract 1108.08, Tarrant County, Texas","Southwest Fort Worth",20445,22.3932,913
"1400000US48085031719","48085031719","Census Tract 317.19, Collin County, Texas","Prestonwood",20405,20.632,989
"1400000US48121021626","48121021626","Census Tract 216.26, Denton County, Texas","West Plano",20205,21.7258,930
"1400000US48113009803","48113009803","Census Tract 98.03, Dallas County, Texas","Park Lane",20180,20.3223,993
"1400000US48113014901","48113014901","Census Tract 149.01, Dallas County, Texas","Downtown Irving",19425,25.5592,760
"1400000US48113019301","48113019301","Census Tract 193.01, Dallas County, Texas","University Park",19210,17.9869,1068
"1400000US48439110903","48439110903","Census Tract 1109.03, Tarrant County, Texas","Benbrook",18910,21.3914,884
"1400000US48113004300","48113004300","Census Tract 43, Dallas County, Texas","West Dallas",17165,23.322,736
"1400000US48113001001","48113001001","Census Tract 10.01, Dallas County, Texas","Vickery Place",15945,17.8356,894
"1400000US48113007301","48113007301","Census Tract 73.01, Dallas County, Texas","Devonshire",15710,15.3718,1022
"1400000US48113008900","48113008900","Census Tract 89, Dallas County, Texas","Moore Park",15195,22.5111,675
"1400000US48113003400","48113003400","Census Tract 34, Dallas County, Texas","South Dallas",13390,29.0456,461
"1400000US48439122200","48439122200","Census Tract 1222, Tarrant County, Texas","Downtown Arlington",13265,18.3218,724
"1400000US48113019038","48113019038","Census Tract 190.38, Dallas County, Texas","Galatyn Parkway",12470,17.6379,707
"1400000US48113007823","48113007823","Census Tract 78.23, Dallas County, Texas","Vickery Meadows",8095,25.456,318
